strain stress
-1.3053e-05 -1.0318652409229236
0.0005063825797503468 -1.0128154846323303
0.0010258181595006934 -0.9937492403502869
0.0015452537392510403 -0.9746341777166442
0.002064689319001387 -0.9554227630676095
0.0025841248987517338 -0.9360528825263024
0.003103560478502081 -0.9164484394826566
0.0036229960582524275 -0.8965199183826269
0.004142431638002774 -0.8761649093872295
0.004661867217753121 -0.8552685916480848
0.005181302797503467 -0.8337041762702636
0.0057007383772538145 -0.8113333131994235
0.0062201739570041615 -0.7880064690756872
0.006739609536754508 -0.7635632854149352
0.007259045116504855 -0.7378329282436547
0.007778480696255201 -0.7106344415080627
0.008297916276005547 -0.6817771172193037
0.008817351855755894 -0.6510608954266995
0.009336787435506241 -0.6182768067894084
0.009856223015256587 -0.583207469811681
0.010375658595006934 -0.5456276537895983
0.01089509417475728 -0.5053049172574732
0.011414529754507628 -0.46200033028421567
0.011933965334257975 -0.41546928740975025
0.012453400914008322 -0.3654624163743771
0.012972836493758667 -0.3117265861132272
0.013492272073509014 -0.25400601578436555
0.014011707653259362 -0.19204348488028397
0.014531143233009709 -0.1255816427331786
0.015050578812760056 -0.05436441394680329
0.015570014392510401 0.021861505557458756
0.01608944997226075 0.10334506914495745
0.016608885552011097 0.19032922609504693
0.017128321131761444 0.2830492059423363
0.01764775671151179 0.38173075481223007
0.018167192291262138 0.4865883409527691
0.018686627871012485 0.5978233499796597
0.019206063450762832 0.7156222941154896
0.019725499030513176 0.8401550639648561
0.020244934610263523 0.9715732561585857
0.02076437019001387 1.110008615538143
0.021283805769764217 1.2555716364272973
0.021803241349514564 1.4083503739133512
0.02232267692926491 1.5684095228586152
0.022842112509015258 1.7357898294636036
0.023361548088765605 1.910507907433399
0.023880983668515952 2.0925565379240525
0.0244004192482663 2.281905539164216
0.024919854828016647 2.4785032975791546
0.02543929040776699 2.682279056926075
0.025958725987517337 2.8931460648263094
0.026478161567267684 3.1110056764995337
0.02699759714701803 3.335752512715668
0.02751703272676838 3.5672807621276057
0.028036468306518725 3.8054917062791866
0.028555903886269073 4.050302527651355
0.02907533946601942 4.301656435986755
0.029594775045769767 4.559534114626121
0.030114210625520114 4.82396644546581
0.030633646205270457 5.095048417165017
0.031153081785020804 5.372954055190005
0.031672517364771155 5.657952133066935
0.0321919529445215 5.376731469543035
0.03271138852427185 5.7826580975088255
0.03323082410402219 6.188584725474609
0.033750259683772536 6.594511353440392
0.03426969526352289 7.000437981406183
0.03478913084327323 7.406364609371966
0.03530856642302358 7.812291237337757
0.035828002002773925 8.21821786530354
0.036347437582524275 8.62414449326933
0.03686687316227462 9.030071121235114
0.03738630874202497 9.435997749200904
0.03790574432177531 9.841924377166688
0.03842517990152566 10.247851005132475
0.03894461548127601 10.653777633098262
0.03946405106102635 11.059704261064045
0.0399834866407767 11.465630889029832
0.040502922220527045 11.871557516995619
0.041022357800277395 12.27748414496141
0.04154179338002774 12.683410772927193
0.04206122895977809 13.089337400892983
0.04258066453952843 13.495264028858767
0.043100100119278784 13.901190656824557
0.04361953569902913 14.30711728479034
0.04413897127877948 14.713043912756124
0.04465840685852982 15.118970540721914
0.045177842438280165 15.524897168687698
0.045697278018030515 15.930823796653488
0.04621671359778086 16.33675042461927
0.04673614917753121 16.742677052585055
0.04725558475728155 17.148603680550845
0.047775020337031904 17.55453030851663
0.04829445591678225 17.960456936482412
0.0488138914965326 18.366383564448203
0.04933332707628294 18.772310192413986
0.04985276265603329 19.178236820379777
0.050372198235783636 19.58416344834556
0.05089163381553398 19.990090076311343
0.05141106939528433 20.396016704277134
0.05193050497503467 20.801943332242917
0.052449940554785024 21.207869960208708
0.05296937613453537 21.61379658817449
0.05348881171428572 22.01972321614028
0.05400824729403606 22.425649844106065
0.05452768287378641 22.831576472071855
0.055047118453536756 23.23750310003764
0.0555665540332871 23.643429728003422
0.05608598961303745 24.049356355969213
0.056605425192787794 24.455282983934996
0.057124860772538144 24.861209611900787
0.05764429635228849 25.26713623986657
0.05816373193203884 25.67306286783236
0.05868316751178918 26.078989495798144
0.05920260309153953 26.484916123763934
0.059722038671289876 26.890842751729718
0.060241474251040227 27.296769379695508
0.06076090983079057 27.70269600766129
0.061280345410540914 28.108622635627075
0.061799780990291264 28.514549263592865
0.06231921657004161 28.92047589155865
0.06283865214979195 29.326402519524432
0.06335808772954231 29.73232914749023
0.06387752330929265 30.138255775456013
0.064396958889043 30.544182403421797
0.06491639446879334 30.95010903138758
0.0654358300485437 31.356035659353378
0.06595526562829404 31.76196228731916
0.06647470120804438 32.16788891528495
0.06699413678779473 32.57381554325073
0.06751357236754507 32.979742171216515
0.06803300794729543 33.38566879918231
0.06855244352704577 33.791595427148096
0.06907187910679612 34.19752205511388
0.06959131468654646 34.60344868307966
0.07011075026629682 35.009375311045446
0.07063018584604716 35.41530193901123
0.0711496214257975 35.82122856697703
0.07166905700554785 36.22715519494281
0.07218849258529819 36.63308182290859
0.07270792816504855 37.03900845087438
0.07322736374479889 37.44493507884016
0.07374679932454924 37.85086170680596
0.07426623490429958 38.25678833477174
0.07478567048404994 38.662714962737525
0.07530510606380028 39.06864159070331
0.07582454164355062 39.47456821866909
0.07634397722330097 39.88049484663489
0.07686341280305133 40.28642147460067
0.07738284838280167 40.692348102566456
0.07790228396255201 41.09827473053224
0.07842171954230236 41.50420135849802
0.0789411551220527 41.910127986463806
0.07946059070180306 42.3160546144296
0.0799800262815534 42.72198124239539
0.08049946186130374 43.12790787036117
0.08101889744105409 43.533834498326954
0.08153833302080445 43.93976112629275
0.08205776860055479 44.345687754258535
0.08257720418030513 44.75161438222432
0.08309663976005548 45.1575410101901
0.08361607533980582 45.563467638155885
0.08413551091955618 45.96939426612168
0.08465494649930652 46.375320894087466
0.08517438207905687 46.78124752205325
