strain stress
-1.3053e-05 -1.0896822954540002
0.0005063825797503468 -1.0685963769043911
0.0010258181595006934 -1.0474919167916954
0.0015452537392510403 -1.026332566399462
0.002064689319001387 -1.0050649051982752
0.0025841248987517338 -0.9836191788445945
0.003103560478502081 -0.9619100422289305
0.0036229960582524275 -0.9398373104924425
0.004142431638002774 -0.9172867213226069
0.004661867217753121 -0.8941307120911347
0.005181302797503467 -0.8702292155078365
0.0057007383772538145 -0.8454304774293309
0.0062201739570041615 -0.8195719002779974
0.006739609536754508 -0.7924809151914023
0.007259045116504855 -0.7639758855333209
0.007778480696255201 -0.7338670437534909
0.008297916276005547 -0.7019574627850699
0.008817351855755894 -0.6680440622193771
0.009336787435506241 -0.6319186484024393
0.009856223015256587 -0.5933689863657704
0.010375658595006934 -0.5521799001467478
0.01089509417475728 -0.5081343965877037
0.011414529754507628 -0.46101480614718665
0.011933965334257975 -0.4106039326356577
0.012453400914008322 -0.3566862021292172
0.012972836493758667 -0.2990487996510068
0.013492272073509014 -0.2374827805768506
0.014011707653259362 -0.17178414215932805
0.014531143233009709 -0.10175483911592617
0.015050578812760056 -0.027203725938036355
0.015570014392510401 0.05205259250378069
0.01608944997226075 0.1361890213075715
0.016608885552011097 0.2253713666089473
0.017128321131761444 0.3197558773039004
0.01764775671151179 0.4194889571221727
0.018167192291262138 0.5247070660686625
0.018686627871012485 0.6355368290902201
0.019206063450762832 0.7520953681529684
0.019725499030513176 0.8744908717079443
0.020244934610263523 1.0028234127670366
0.02076437019001387 1.1371860235046956
0.021283805769764217 1.2776660304540723
0.021803241349514564 1.4243466500031672
0.02232267692926491 1.577308839055869
0.022842112509015258 1.736633390458224
0.023361548088765605 1.9024032571708154
0.023880983668515952 2.0747060832774333
0.0244004192482663 2.2536369138555736
0.024919854828016647 2.4393010496048855
0.02543929040776699 2.631817006054051
0.025958725987517337 2.8313195312693
0.026478161567267684 3.0379626303955583
0.02699759714701803 3.251922540197979
0.02751703272676838 3.473400592153167
0.028036468306518725 3.702625898667485
0.028555903886269073 3.939857793756125
0.02907533946601942 4.185387957056413
0.029594775045769767 4.439542148395462
0.030114210625520114 4.702681479272293
0.030633646205270457 4.975203147494236
0.031153081785020804 4.671517214909276
0.031672517364771155 5.0761257270300035
0.0321919529445215 5.480734239150724
0.03271138852427185 5.885342751271452
0.03323082410402219 6.289951263392172
0.033750259683772536 6.6945597755128965
0.03426969526352289 7.099168287633624
0.03478913084327323 7.503776799754345
